;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANDY;94021 JC;;;;;MAN;;;12;POST;Edificio;;;7-may-11;3;7-ago-11;;;70;X;70;X;70;X;70;;70;;70;;70;;70;;70;;70;;70;;70;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CAPRILES;59345 JC;;;;;MAN;;17:00;9;PRE;Edificio;;;8-abr-07;3;8-jul-07;;;85;X;85;X;85;X;85;X;85;;85;;85;;85;;85;;85;;85;;85;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CARABELA -A;04514 JC;;;;;EOB;;;;;;;;;;;;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;;fecha acta entrega?;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CARABELA -B;04515 JC;;;;;EOB;;;;;;;;;;;;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;;fecha acta entrega?;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CARDIE;57699 JC;;;;;MAN;;9:30;15;PRE;Edificio;;;9-dic-05;3;9-mar-06;;;90;X;90;X;90;X;90;X;90;X;90;;90;;90;;90;;90;;90;;90;;-1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CASA DE REPOSO LA COLONIA;93579 JC;;;;;MAN;;;15;PRE;;;;28-abr-11;3;28-jul-11;;;50;X;50;X;50;X;50;X;50;X;50;X;50;X;50;;50;;50;;50;;50;;1;;;450;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CASA GRANDE;75522 JC;;;;;MAN;;;15;POST;Edificio;;;13-ene-10;3;13-abr-10;DIC;0,00;60;X;60;X;60;;60;;60;;60;;60;;60;;60;;60;;60;;60;;-3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CASA SAN CARLOS ;13379 JC;;;;;GRA;;;;;;20-feb-13;;27-mar-13;3;27-jun-13;;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;;defina forma de pago;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CELCA II;74188 JC;;;;;MAN;;;15;POST;Edificio;;;5-jun-08;4;5-oct-08;;;50;X;50;X;50;X;50;;50;;50;;50;;50;;50;;50;;50;;50;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CENTAURO;58482 JC;;;;;MAN;;17:00;8;PRE;Edificio;;;10-sep-05;5;10-feb-06;;;100;X;100;X;100;X;100;X;100;;100;;100;;100;;100;;100;;100;;100;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CENTRO COMERCIAL TERRA;06493 JC;;;;;FA II;;;;;;;;;;;;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;;fecha acta entrega?;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CENTRO COMERCIAL TERRA;06492 JC;;;;;EOB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;fecha acta entrega?;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CENTRO EMPRESARIAL MAGNUS-A;02956 JC;;;;;FA II;;;;;;;;;;;;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;;fecha acta entrega?;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CENTRO EMPRESARIAL MAGNUS-B;02957 JC;;;;;FA II;;;;;;;;;;;;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;;fecha acta entrega?;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CENTRO INTEGRAL MA URKUPIÑA;09671 JC;;;;;MAN;;;15;PRE;;;;10-oct-12;5;10-mar-13;;;$;--;$;--;70;X;70;X;70;;70;;70;;70;;70;;70;;70;;70;;-2;Contrato Firmado;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CENTRO PED. ALBINA PATIÑO (MINICARGA);11773 JC;;;;;GRA;;;;;;;;11-abr-13;12;11-abr-14;;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;;defina forma de pago;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CENTRO PED. ALBINA PATIÑO (MONTA;11772 JC;;;;;GRA;;;15;PRE;;;;5-feb-13;12;5-feb-14;;;$;--;$;--;$;--;$;--;$;--;$;--;$;--;$;--;$;--;$;--;$;--;$;--;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CERVANTES;66578 JC;;;;;MAN;;12:00;25;POST;c. Baptista entre reza y Mexico;;;5-may-08;5;5-oct-08;NOV-DIC;0,00;100;X;100;X;100;X;100;;100;;100;;100;;100;;100;;100;;100;;100;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CHARLOTTE;00223 JC;;;;;MAN;;;15;PRE;;;;3-nov-11;3;3-feb-12;;;100;X;100;X;100;X;100;X;100;;100;;100;;100;;100;;100;;100;;100;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CIM DEPARTAMENTOS;54048 JC;;;;;PPC;;;;;;;;4-nov-03;3;4-feb-04;;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CIM MONTACARGAS;54045 JC;;;;;PPC;;;;;;;;31-oct-03;3;31-ene-04;;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CIM SOCIAL  A;54046 JC;;;;;PPC;;;;;;;;4-nov-03;3;4-feb-04;;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CIM SOCIAL  B;54047 JC;;;;;PPC;;;;;;;;4-nov-03;3;4-feb-04;;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CINE CENTER ASC.;65822 JC;;;;;MAN;;Pagara de 2 cuotas. Enviar Factura cada mes;30;POST;Edificio;;;18-jul-06;3;18-oct-06;OCT-NOV-DIC;0,00;100;X;100;X;100;;100;;100;;100;;100;;100;;100;;100;;100;;100;;-3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CINE CENTER ESC.;65822JC;;;;;MAN;;Pagara de 2 cuotas. Enviar Factura cada mes;30;POST;Edificio;;;18-jul-06;3;18-oct-06;OCT-NOV-DIC;0,00;150;X;150;X;150;;150;;150;;150;;150;;150;;150;;150;;150;;150;;-3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CLARIS TORRE I;55136 JC;;;;;MAN;;15:00;16;POST;Edificio;;;6-may-05;3;6-ago-05;D;0,00;90;X;90;X;90;X;90;;90;;90;;90;;90;;90;;90;;90;;90;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CLARIS TORRE II;51975 JC;;;;;MAN;;15:00;16;POST;Edificio;;;13-dic-04;3;13-mar-05;D;0,00;90;X;90;X;90;X;90;;90;;90;;90;;90;;90;;90;;90;;90;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CLAROS;67014 JC;;;;;MAN;;;10;POST;PISO 1 JACKELINE ROJAS;;;18-abr-09;6;18-oct-09;;;55;X;55;X;55;X;55;;55;;55;;55;;55;;55;;55;;55;;55;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMPOSTELA = EX CLAROS;04529 JC;;;;;MAN;;;15;POST;;;;22-nov-12;3;22-feb-13;;;$;--;$;--;70;X;70;X;70;;70;;70;;70;;70;;70;;70;;70;;-1;Contrato Firmado;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CLAVIJO & HIJOS;53374 JC;;;;;MAN;;9:30;5;PRE;Edificio;;;27-nov-03;3;27-feb-04;;;50;X;50;X;50;X;50;X;50;;50;;50;;50;;50;;50;;50;;50;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CLINICA ARANO;13369 JC;;;;;EOB;;;;;;;;;;;;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;;fecha acta entrega?;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CLINICA EL CARMEN;02251 JC;;;;;MAN;;;15;POST;;;;19-nov-12;3;19-feb-13;;;$;--;$;--;100;X;100;;100;;100;;100;;100;;100;;100;;100;;100;;-2;Contrato Firmado;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CLINICA MORALES;35248 JC;;;;;MAN;;;20;POST;Edificio;;;6-jul-98;3;6-oct-98;NOV-DIC;0,00;100;X;100;X;100;;100;;100;;100;;100;;100;;100;;100;;100;;100;;-3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CLINICA SANTA MARIA   Montacamas;67281 JC;;;;;MAN;;JUEVES;16;POST;Edificio;;;9-jun-09;3;9-sep-09;DIC;0,00;80;X;80;X;80;X;80;;80;;80;;80;;80;;80;;80;;80;;80;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CLINICA SANTA MARIA   Social;67280 JC;;;;;MAN;;JUEVES;16;POST;Edificio;;;9-jun-09;3;9-sep-09;DIC;0,00;80;X;80;X;80;X;80;;80;;80;;80;;80;;80;;80;;80;;80;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COLEGIO COCHABAMBA;72308 JC;;;;;MAN;;;18;POST;;;;30-may-08;3;30-ago-08;DIC;0,00;90;X;90;X;90;X;90;;90;;90;;90;;90;;90;;90;;90;;90;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COLIBRI;41758 JC;;;;;MAN;;;10;POST;Edificio;;;8-mar-01;3;8-jun-01;DIC;0,00;100;X;100;X;100;X;100;;100;;100;;100;;100;;100;;100;;100;;100;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMTECO   A;35930 JC;;;;;MAN;;FACTURA;23;POST;Edificio;24-may-00;;5-jul-00;6;5-ene-01;D;0,00;130;X;130;X;130;X;130;;130;;130;;130;;130;;130;;130;;130;;130;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMTECO   B;35931 JC;;;;;MAN;;FACTURA;23;POST;Edificio;24-may-00;;5-jul-00;6;5-ene-01;D;0,00;130;X;130;X;130;X;130;;130;;130;;130;;130;;130;;130;;130;;130;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMTECO   C;40609 JC;;;;;MAN;;FACTURA;23;POST;Edificio;24-may-00;;5-jul-00;6;5-ene-01;D;0,00;130;X;130;X;130;X;130;;130;;130;;130;;130;;130;;130;;130;;130;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CONDOMINIO LINCOLN A;87474JC;;;;;MAN;;;12;PRE;;8-jun-10;;6-oct-10;6;6-abr-11;;;100;X;100;X;100;X;100;X;100;;100;;100;;100;;100;;100;;100;;100;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CONDOMINIO LINCOLN B;87475JC;;;;;MAN;;;12;PRE;;;;6-oct-10;6;6-abr-11;;;100;X;100;X;100;X;100;X;100;;100;;100;;100;;100;;100;;100;;100;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CONDOMINIO LOS OLIVOS;83545 JC;;;;;MAN;;;25;POST;;;;20-abr-10;3;20-jul-10;DIC;0,00;100;X;100;X;100;X;100;;100;;100;;100;;100;;100;;100;;100;;100;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CONDOMINIO PEREZ;73632 JC;;;;;MAN;;;17;PRE;Edificio;;;6-may-09;6;6-nov-09;;;60;X;60;X;60;X;60;X;60;;60;;60;;60;;60;;60;;60;;60;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CONDOMINIO PEREZ TORRE II;05341 JC;;;;;FA II;;;;;;;;;;;;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;;fecha acta entrega?;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CONFORT   A;42108 JC;;;;;MAN;;17:30;16;POST;Edificio;;;1-ene-02;12;1-ene-03;D;0,00;100;X;100;X;100;X;100;;100;;100;;100;;100;;100;;100;;100;;100;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CONFORT   B;42109 JC;;;;;MAN;;17:30;16;POST;Edificio;;;1-ene-02;12;1-ene-03;D;0,00;100;X;100;X;100;X;100;;100;;100;;100;;100;;100;;100;;100;;100;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CONSESO DEPARTAMENTOS;05303 JC;;;;;FA II;;;;;;;;;;;;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;;fecha acta entrega?;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CONSESO OFICINAS;06633 JC;;;;;GRA;;;;;;;;18-abr-13;3;18-jul-13;;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;;defina forma de pago;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CONSTANZA;65177 JC;;;;;MAN;;;15;PRE;Edificio;;;16-sep-06;3;16-dic-06;;;100;X;100;X;100;X;100;X;100;;100;;100;;100;;100;;100;;100;;100;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CONSTITUCION A;91605 JC;;;;;MAN;;;18;POST;;;;19-jul-11;3;19-oct-11;DIC;0,00;100;X;100;X;100;X;100;;100;;100;;100;;100;;100;;100;;100;;100;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CONSTITUCION B;91606 JC;;;;;MAN;;;18;POST;;;;19-jul-11;3;19-oct-11;DIC;0,00;100;X;100;X;100;X;100;;100;;100;;100;;100;;100;;100;;100;;100;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CONSTITUCION CLINICA;91607 JC;;;;;MAN;;;25;POST;;;;26-sep-12;3;26-dic-12;;;100;X;100;X;100;X;100;;100;;100;;100;;100;;100;;100;;100;;100;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CONTINENTAL   A;35649 JC;;;;;MAN;;11:30;8;PRE;Edificio;;;30-oct-03;6;30-abr-04;;;95;X;95;X;95;X;95;X;95;;95;;95;;95;;95;;95;;95;;95;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CONTINENTAL   B;35650 JC;;;;;MAN;;11:30;8;PRE;Edificio;;;30-oct-03;6;30-abr-04;;;95;X;95;X;95;X;95;X;95;;95;;95;;95;;95;;95;;95;;95;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CONVENTO TARATA ;04272 JC;;;;;PER;;;20;POST;;;;18-ago-11;6;18-feb-12;;;100;;100;;100;;100;;100;;100;;100;;100;;100;;100;;100;;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COOP JESUS NAZARENO;06806JC;;;;;MAN;;;23;POST;;;;24-abr-12;3;24-jul-12;DIC;0,00;100;X;100;X;100;X;100;;100;;100;;100;;100;;100;;100;;100;;100;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COOP. SAN JOAQUIN;74731 JC;;;;;MAN;;9:30;17;PRE;Edificio;;;16-oct-08;3;16-ene-09;;;90;X;90;X;90;X;90;X;90;;90;;90;;90;;90;;90;;90;;90;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COPACABANA;83815 JC;;;;;MAN;;;10;POST;;;17-mar-10;9-abr-10;6;9-oct-10;D;0,00;80;X;80;X;80;X;80;;80;;80;;80;;80;;80;;80;;80;;80;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COSTA BELLA ;01910 JC;;;;;MAN;;;23;POST;Edificio;;;3-may-12;3;3-ago-12;DIC;0,00;70;X;70;X;70;X;70;;70;;70;;70;;70;;70;;70;;70;;70;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COSTA BRAVA;82464 JC;;;;;MAN;;;20;POST;Edificio;;;21-nov-09;3;21-feb-10;NOV-DIC;0,00;100;X;100;X;100;X;100;;100;;100;;100;;100;;100;;100;;100;;100;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COSTA ESTE;88396 JC;;;;;CRI;;;25;POST;;;;23-jul-10;3;23-oct-10;NOV-DIC;200,00;80;X;80;;80;;80;;80;;80;;100;;100;;100;;100;;100;;100;;-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DALIA = Beny San Martin;45082 JC;;;;;MAN;;10:00;10;POST;Edificio;;;17-jul-08;3;17-oct-08;D;0,00;100;X;100;X;100;X;100;;100;;100;;100;;100;;100;;100;;100;;100;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DANAS;03678 JC;;;;;FA II;;;;;;;;;;;;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;;fecha acta entrega?;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DANIELA Y HERMANOS;35449 JC;;;;;MAN;;;15;POST;Edificio;;;17-ago-99;4;17-dic-99;NOV-DIC;0,00;50;X;50;X;50;X;50;;50;;50;;50;;50;;50;;50;;50;;50;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DANYMAR;43914 JC;;;;;MAN;;11:00;31;PRE;Edificio;;;27-nov-02;3;27-feb-03;;;60;X;60;X;60;X;60;X;60;;60;;60;;60;;60;;60;;60;;60;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DAVID & ZACK;43466 JC;;;;;MAN;;9:00;5;PRE;Edificio;;;17-sep-03;3;17-dic-03;;;50;X;50;X;50;X;50;X;50;;50;;50;;50;;50;;50;;50;;50;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DE LA VIA;08502 JC;;;;;FA II;;;;;;;;;;;;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;;fecha acta entrega?;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DELGADILLO;63461 JC;;;;;MAN;;10:00;5;POST;Edificio;;;1-abr-06;5;1-sep-06;D;0,00;90;X;90;X;90;X;90;;90;;90;;90;;90;;90;;90;;90;;90;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DOMENICO;94015JC;;;;;MAN;;;20;PRE;;;;4-nov-11;6;4-may-12;;;80;X;80;X;80;X;80;X;80;;80;;80;;80;;80;;80;;80;;80;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DON MELCHOR - A;94947 JC;;;;;MAN;;;15;POST;;;;9-nov-12;4;9-mar-13;;;$;--;$;--;100;X;100;;100;;100;;100;;100;;100;;100;;100;;100;;-2;Contrato Firmado;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DON MELCHOR -B;94948 JC;;;;;MAN;;;15;POST;;;;9-nov-12;4;9-mar-13;;;$;--;$;--;100;X;100;;100;;100;;100;;100;;100;;100;;100;;100;;-2;Contrato Firmado;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EBENEZER ;94397 JC;;;;;MAN;;;21;POST;;;;18-abr-11;3;18-jul-11;;;100;X;100;X;100;;100;;100;;100;;100;;100;;100;;100;;100;;100;;-3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EDAN;35648 JC;;;;;MAN;;11:00;23;POST;Edificio;;;12-abr-99;3;12-jul-99;DIC;0,00;85;X;85;X;85;X;85;;85;;85;;85;;85;;85;;85;;85;;85;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EDEN  A;;;;;;FA I;;;;;;;;;;;;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;;fecha acta entrega?;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EDEN  B;;;;;;FA I;;;;;;;;;;;;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;;fecha acta entrega?;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EDEN  C;;;;;;FA I;;;;;;;;;;;;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;;fecha acta entrega?;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EDUMAR;58479 JC;;;;;MAN;;;30;PRE;Of. JyC;;;7-sep-05;6;7-mar-06;HASTA ENERO 2014;;60;X;60;X;60;X;60;X;60;X;60;X;60;X;60;X;60;X;60;X;60;X;60;X;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EL BET-EL   A;56306 JC;;;;;MAN;;;21;POST;Of. JyC;;;28-sep-06;6;28-mar-07;DIC;0,00;90;X;90;X;90;X;90;;90;;90;;90;;90;;90;;90;;90;;90;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EL BET-EL   B;56307 JC;;;;;MAN;;;21;POST;Of. JyC;;;28-sep-06;6;28-mar-07;DIC;0,00;90;X;90;X;90;X;90;;90;;90;;90;;90;;90;;90;;90;;90;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EL CARMEN;40558 JC;;;;;MAN;;;15;POST;;;;;;;;;$;--;$;--;$;--;$;--;$;--;$;--;$;--;$;--;$;--;$;--;$;--;$;--;0;fecha acta entrega?;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EL CEIBO;79233 JC;;;;;MAN;;;18;PRE;;26-abr-10;;5-jul-10;3;5-oct-10;;;60;X;60;X;60;X;60;X;60;;60;;60;;60;;60;;60;;60;;60;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EL CIPRES   A;62903 JC;;;;;MAN;;9:00;7;POST;Edificio;;;12-abr-06;4;12-ago-06;DIC;0,00;90;X;90;X;90;X;90;;90;;90;;90;;90;;90;;90;;90;;90;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EL CIPRES   B;62904 JC;;;;;MAN;;9:00;7;POST;Edificio;;;12-abr-06;4;12-ago-06;DIC;0,00;90;X;90;X;90;X;90;;90;;90;;90;;90;;90;;90;;90;;90;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EL DORAL   A  ;62172 JC;;;;;MAN;;;16;POST;Edificio;;;1-nov-07;6;1-may-08;DIC;0,00;100;X;100;X;100;X;100;;100;;100;;100;;100;;100;;100;;100;;100;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EL DORAL   B;62173 JC;;;;;MAN;;;16;POST;Edificio;;;1-nov-07;6;1-may-08;DIC;0,00;100;X;100;X;100;X;100;;100;;100;;100;;100;;100;;100;;100;;100;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EL DORAL II;62171 JC;;;;;MAN;;17:00;20;POST;Edificio;;;5-oct-07;3;5-ene-08;DIC;0,00;60;X;60;X;60;;60;;60;;60;;60;;60;;60;;60;;60;;60;;-3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EL INTI I;67013 JC;;;;;MAN;;9:30;31;PRE;Edificio;;;13-feb-07;6;13-ago-07;;;100;X;100;X;100;X;100;X;100;;100;;100;;100;;100;;100;;100;;100;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EL LIBERTADOR  I;66124 JC;;;;;MAN;;10:00;7;POST;Edificio;;;19-feb-07;6;19-ago-07;DIC;0,00;100;X;100;X;100;X;100;;100;;100;;100;;100;;100;;100;;100;;100;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EL LIBERTADOR FASE II;76407 JC;;;;;MAN;;;28;POST;Edificio;;;3-jun-09;6;3-dic-09;DIC;0,00;100;X;100;X;100;X;100;;100;;100;;100;;100;;100;;100;;100;;100;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EL MOLLE;82402 JC;;;;;MAN;;;5;POST;;;;4-nov-09;6;4-may-10;DIC;0,00;65;X;65;X;65;X;65;;65;;65;;65;;65;;65;;65;;65;;65;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EL PORTAL-A;01913 JC;;;;;MAN;;;10;POST;;;;8-jun-12;6;8-dic-12;DIC;0,00;100;X;100;X;100;X;100;;100;;100;;100;;100;;100;;100;;100;;100;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EL PORTAL-B;01914 JC;;;;;MAN;;;10;POST;;;;8-jun-12;6;8-dic-12;DIC;0,00;100;X;100;X;100;X;100;;100;;100;;100;;100;;100;;100;;100;;100;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EL PRINCIPITO (ex corvera);43653 JC;;;;;MAN;;16:00;18;POST;Edificio;;;1-mar-02;3;1-jun-02;DIC;0,00;70;X;70;X;70;X;70;;70;;70;;70;;70;;70;;70;;70;;70;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EL REMANSO A;93580JC;;;;;MAN;;;18;PRE;;;;22-ago-11;5;22-ene-12;;;90;X;100;X;100;X;100;X;100;;100;;100;;100;;100;;100;;100;;100;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EL REMANSO B;93581JC;;;;;MAN;;;18;PRE;;;;31-ago-11;5;31-ene-12;;;90;X;100;X;100;X;100;X;100;;100;;100;;100;;100;;100;;100;;100;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EL REMANSO C;93582JC;;;;;MAN;;;18;PRE;;;;24-nov-11;5;24-abr-12;;;90;X;100;X;100;X;100;X;100;;100;;100;;100;;100;;100;;100;;100;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EL ROBLE;;;;;;IMP;;;;;;;;;;;;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;;fecha acta entrega?;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EL ROSAL;87243JC;;;;;MAN;;;15;PRE;;;;12-may-10;3;12-ago-10;;;65;X;65;X;65;X;65;X;65;X;65;X;65;X;65;;65;;65;;65;;65;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EL SALVADOR ;06149 JC;;;;;MAN;;;15;POST;;;;2-ago-12;3;2-nov-12;DIC;0,00;80;X;80;X;80;X;80;;80;;80;;80;;80;;80;;80;;80;;80;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ELEGANZA ;04569 JC;;;;;EOB;;;;;;;;;;;;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;;fecha acta entrega?;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EOS;06176 JC;;;;;MAN;;;15;PRE;;;;18-jul-12;5;18-dic-12;;;120;X;120;X;120;X;120;X;120;;120;;120;;120;;120;;120;;120;;120;;-2;;1080;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ESPERANZA = ex  DNI;58323 JC;;;;;MAN;;;30;POST;Edificio;;;3-mar-06;5;3-ago-06;;;100;X;100;X;100;X;100;;100;;100;;100;;100;;100;;100;;100;;100;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ESPINOZA ;01614 JC;;;;;MAN;;;23;PRE;;;;31-mar-12;5;31-ago-12;;;80;X;80;X;80;X;80;X;80;;80;;80;;80;;80;;80;;80;;80;;-2;;300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FAMILIA ANTEZANA;86967 JC;;;;;MAN;;;10;PRE;;;;12-may-10;3;12-ago-10;;;50;X;50;X;50;X;50;X;50;;50;;50;;100;;100;;100;;100;;100;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
